Grid_ID,CNN_PCA_01,CNN_PCA_02,CNN_PCA_03,CNN_PCA_04,CNN_PCA_05,CNN_PCA_06,CNN_PCA_07,CNN_PCA_08,CNN_PCA_09,CNN_PCA_10,CNN_PCA_11,CNN_PCA_12,CNN_PCA_13,CNN_PCA_14,CNN_PCA_15,CNN_PCA_16,CNN_PCA_17,CNN_PCA_18,CNN_PCA_19,CNN_PCA_20,CNN_PCA_21,CNN_PCA_22,CNN_PCA_23,CNN_PCA_24,Y_Target,image_file
site3_321.png_X256_Y0,0.5425813,0.3945174,0.33488232,0.12997586,0.34115824,0.4284693,0.24559538,0.8020731,0.50263786,0.42703715,0.59623426,0.3420989,0.16380367,0.78301775,0.53747195,0.3453974,0.5042548,0.4958659,0.39205313,0.50577086,0.3565992,0.57777715,0.5314827,0.24838713,1,site3_321.png
site3_321.png_X0_Y256,0.12163374,0.22715458,0.41246277,0.13445655,0.6360712,0.51355225,0.31523776,0.5820809,0.26186794,0.7552068,0.5323905,0.44413742,0.33403814,0.49805734,0.5027461,0.4229824,0.52162904,0.516746,0.5304575,0.4736209,0.5354564,0.517092,0.44657636,0.4589463,0,site3_321.png
site3_321.png_X256_Y256,0.1069566,0.19435456,0.3837473,0.11115852,0.7543917,0.42186528,0.33037847,0.6259217,0.53385377,0.53581965,0.5200858,0.22013338,0.35241958,0.6122274,0.4637745,0.52353704,0.42793167,0.55186534,0.46039668,0.434591,0.54033893,0.58320636,0.35597396,0.5161887,0,site3_321.png
site3_322.png_X0_Y0,0.48316237,0.403921,0.31538683,0.057718426,0.37102923,0.4085808,0.25850022,0.78818345,0.5674231,0.59009176,0.7274947,0.32949752,0.25438118,0.6478426,0.40350512,0.4056827,0.46718612,0.6011752,0.4434367,0.5341607,0.3418694,0.54939556,0.59825426,0.36490184,1,site3_322.png
site3_322.png_X256_Y0,0.09181601,0.25498897,0.3675738,0.14614032,0.6645694,0.44648388,0.3066052,0.52995956,0.42092475,0.61012816,0.6131605,0.33368012,0.33899432,0.5987252,0.40949312,0.48072892,0.4252054,0.5096849,0.4740072,0.4647478,0.47714174,0.62463015,0.399541,0.48603967,0,site3_322.png
site3_322.png_X0_Y256,0.46216118,0.34425047,0.35037535,0.14562993,0.38078293,0.41637054,0.24050544,0.78969646,0.68359923,0.5199396,0.65359217,0.35036913,0.11302692,0.5658303,0.49796337,0.44529763,0.44218257,0.5192226,0.5015317,0.45251444,0.38081026,0.55526173,0.6342231,0.31932127,1,site3_322.png
site3_322.png_X256_Y256,0.32145938,0.30837423,0.40126267,0.2362109,0.49293506,0.39579025,0.20950475,0.6230007,0.5402107,0.39530423,0.5242631,0.2036521,0.066788465,0.50450516,0.43120542,0.51608217,0.4480379,0.40586495,0.51836926,0.3874047,0.4004596,0.6286237,0.5210043,0.27191716,1,site3_322.png
site3_323.png_X0_Y0,0.39523178,0.6235318,0.19743091,0.33535814,0.5185436,0.48452556,0.19788998,0.6539167,0.40000728,0.37847388,0.7882507,0.33414137,0.3744307,0.6352205,0.34247035,0.2672822,0.35999843,0.51673734,0.45102602,0.42556822,0.48534495,0.41020173,0.7206637,0.41138244,2,site3_323.png
site3_323.png_X256_Y0,0.38121656,0.6075943,0.1940871,0.2931261,0.4332371,0.5324628,0.23367195,0.6780566,0.3915367,0.2517672,0.74798954,0.17863393,0.26731104,0.74590826,0.39066887,0.17721608,0.46874228,0.5012984,0.3226545,0.48122773,0.5586917,0.5877352,0.6568445,0.30269706,2,site3_323.png
site3_323.png_X0_Y256,0.63926816,0.32304356,0.35695696,0.114117295,0.45425683,0.44922206,0.27566975,0.59595877,0.603053,0.5287039,0.5510138,0.21368878,0.18876937,0.5453271,0.40474012,0.32184947,0.51582897,0.64182454,0.47511694,0.48422906,0.708382,0.68352836,0.44707832,0.27065974,1,site3_323.png
site3_323.png_X256_Y256,0.43469787,0.35058326,0.37525204,0.12590474,0.3711482,0.44416824,0.27848428,0.7348008,0.65140295,0.40377408,0.67737055,0.29487446,0.0,0.6739661,0.5301332,0.34559917,0.46616206,0.5026636,0.39015764,0.5593639,0.39131033,0.6820177,0.5482171,0.28467315,1,site3_323.png
site3_324.png_X0_Y0,0.10900766,0.18897308,0.40926462,0.11914274,0.72049814,0.5438057,0.33755144,0.51819545,0.28854114,0.7387496,0.67166114,0.4014086,0.3560679,0.52283585,0.47424325,0.43661496,0.5107385,0.54248005,0.55629385,0.5474213,0.59462947,0.4352927,0.4349953,0.5125803,0,site3_324.png
site3_324.png_X256_Y0,0.08861801,0.24214451,0.36741984,0.112715155,0.72015023,0.4514273,0.33682805,0.56719524,0.40658745,0.69470984,0.524323,0.31218374,0.28502437,0.53574085,0.4355114,0.4750748,0.3475786,0.5652361,0.4608255,0.4675851,0.6117513,0.5827222,0.4753793,0.56678474,0,site3_324.png
site3_324.png_X0_Y256,0.607422,0.43891895,0.29706568,0.1256651,0.2270819,0.5798249,0.41461235,0.66925734,0.36634314,0.26589695,0.47178936,0.2969814,0.22606803,0.79581356,0.41672057,0.426852,0.6221171,0.65561074,0.3341651,0.44659668,0.5052647,0.39125696,0.86710757,0.46491182,1,site3_324.png
site3_324.png_X256_Y256,0.52710944,0.28182173,0.41126224,0.11498815,0.47210586,0.41535237,0.24559316,0.73511696,0.47059324,0.4762171,0.62187773,0.24645688,0.21478194,0.5821509,0.4334699,0.37428218,0.57254905,0.547616,0.4168875,0.5127048,0.545069,0.5397396,0.6657255,0.35538653,1,site3_324.png
site3_325.png_X0_Y0,0.042499453,0.22433993,0.38584316,0.10656464,0.7914847,0.4687086,0.3774531,0.627773,0.25503552,0.7664205,0.5321843,0.4660646,0.40837306,0.6349749,0.4658021,0.43056902,0.52154636,0.5836682,0.5005983,0.45576137,0.5537473,0.5497911,0.4585296,0.48363808,0,site3_325.png
site3_325.png_X256_Y0,0.26807585,0.25227073,0.3912557,0.19088048,0.5880195,0.38502952,0.27064744,0.618014,0.5592161,0.40114844,0.4755533,0.042037606,0.26722974,0.5257182,0.46044892,0.43191433,0.4206677,0.5266646,0.43672282,0.42041305,0.4691354,0.5905298,0.4191545,0.4279919,1,site3_325.png
site3_325.png_X0_Y256,0.28949365,0.19709507,0.36878586,0.09671348,0.5384564,0.41164413,0.3237115,0.51178664,0.6783546,0.49107707,0.6506635,0.24468559,0.28683025,0.629383,0.34220892,0.47055554,0.5360777,0.6743796,0.4256592,0.6087116,0.5580507,0.6403575,0.4129367,0.3789746,0,site3_325.png
site3_325.png_X256_Y256,0.1502217,0.2554453,0.38649136,0.26938036,0.6418208,0.3806674,0.2715937,0.4840021,0.5692076,0.38235223,0.33351493,0.16448317,0.31121796,0.5347417,0.42748398,0.5142342,0.40532812,0.50795704,0.42215908,0.3612375,0.556355,0.5356063,0.50449353,0.4727005,0,site3_325.png
site3_326.png_X0_Y0,0.2248919,0.17488804,0.40873805,0.123440236,0.7005074,0.3494022,0.35250193,0.5819832,0.6035712,0.56862366,0.50005186,0.32961926,0.23316571,0.52428555,0.50775665,0.4540073,0.48829052,0.66001964,0.4339155,0.46946296,0.5259361,0.6588042,0.33747005,0.3211413,0,site3_326.png
site3_326.png_X256_Y0,0.15747793,0.19835958,0.4023873,0.157804,0.709333,0.37063217,0.31668612,0.5657926,0.5694458,0.35566264,0.43442038,0.140374,0.3921939,0.5667861,0.41279817,0.5183028,0.37300938,0.54388034,0.4469419,0.41366252,0.52257353,0.5142759,0.4283327,0.5156684,0,site3_326.png
site3_326.png_X0_Y256,0.30812442,0.22596057,0.39054307,0.19398746,0.5163183,0.33307374,0.26412892,0.5754869,0.7035377,0.4231206,0.4662122,0.18850806,0.112644404,0.5852924,0.5420229,0.46034595,0.49735743,0.5641889,0.4148016,0.4130113,0.4810069,0.66722745,0.5050577,0.3766634,0,site3_326.png
site3_326.png_X256_Y256,0.5280831,0.38875973,0.47607654,0.2573834,0.4988981,0.50874335,0.3595524,0.56360215,0.38276592,0.10406235,0.4313442,0.422156,0.15111578,0.40540215,0.480966,0.5563899,0.30287367,0.5838073,0.39034027,0.3312802,0.29249635,0.5261753,0.6172308,0.33817372,1,site3_326.png
site3_328.png_X0_Y0,0.30618256,0.21214086,0.44493383,0.19028032,0.4804855,0.4193381,0.2074221,0.46952772,0.53347194,0.4527758,0.43172577,0.25633043,0.12595639,0.61440986,0.61116785,0.48004073,0.46563813,0.40109015,0.4817451,0.39932787,0.551529,0.5792997,0.42856538,0.36356127,0,site3_328.png
site3_328.png_X256_Y0,0.08899084,0.25546765,0.3696813,0.28271604,0.5310612,0.32847363,0.23321788,0.4834757,0.5379519,0.38868278,0.5565204,0.5292581,0.2600476,0.559616,0.29848522,0.54893863,0.4679173,0.35481727,0.57810724,0.42702582,0.62736076,0.5417605,0.531529,0.36611766,0,site3_328.png
site3_328.png_X0_Y256,0.12539274,0.256241,0.37998942,0.21369968,0.607999,0.4370826,0.27296504,0.4718628,0.53545916,0.48798233,0.3817575,0.21529995,0.25552326,0.56169224,0.4276453,0.50182027,0.3898575,0.45395526,0.38721132,0.3875811,0.52649695,0.6117578,0.46977806,0.4738459,0,site3_328.png
site3_328.png_X256_Y256,0.18905224,0.18220758,0.42751303,0.2310029,0.6063228,0.37467554,0.30213672,0.504867,0.3885833,0.6018047,0.6364976,0.46199244,0.4155269,0.4922293,0.5703346,0.48432177,0.6140984,0.3893054,0.6208321,0.45285356,0.639923,0.41102242,0.5100326,0.48738283,1,site3_328.png
site3_330.png_X0_Y0,0.12848076,0.21687597,0.4115784,0.29560128,0.47559467,0.32355258,0.22587313,0.4434031,0.49390885,0.48954624,0.48273763,0.47381744,0.2633124,0.5990453,0.37416726,0.42219508,0.5547462,0.39876518,0.6189036,0.4542084,0.5988177,0.4692285,0.49415457,0.38692144,0,site3_330.png
site3_330.png_X256_Y0,0.77028966,0.18632375,0.5424736,0.17463103,0.5822741,0.5351505,0.26430365,0.5440617,0.2776299,0.3447488,0.3657936,0.27997047,0.33065754,0.36753005,0.4573837,0.5813056,0.5410266,0.6765655,0.6763167,0.4407332,0.3661734,0.45674366,0.754421,0.17668605,1,site3_330.png
site3_330.png_X0_Y256,0.11965519,0.2539327,0.38080466,0.26749584,0.50632495,0.40464735,0.2635405,0.44709182,0.5098424,0.4992797,0.5042765,0.42416412,0.25738415,0.5459569,0.28624827,0.48762685,0.46795404,0.4553789,0.53350896,0.4743945,0.5751861,0.46813664,0.46817857,0.3590721,0,site3_330.png
site3_330.png_X256_Y256,0.32112196,0.20776613,0.43858835,0.18873875,0.6065721,0.3550398,0.26539728,0.6122118,0.5001693,0.52003706,0.51410115,0.1783892,0.19940329,0.48381796,0.50754595,0.527281,0.44665146,0.54070234,0.48767528,0.46922565,0.47573143,0.5975765,0.5189952,0.42017022,0,site3_330.png
site3_351.png_X0_Y0,0.036287934,0.28953773,0.37698534,0.20539077,0.6417689,0.4858929,0.24850312,0.5535968,0.25527018,0.58805215,0.46415368,0.3876334,0.33091685,0.48305404,0.4435391,0.49771705,0.42961118,0.4441572,0.49939796,0.49580848,0.46417904,0.49638158,0.5531349,0.534389,0,site3_351.png
site3_351.png_X256_Y0,0.108091086,0.21832657,0.3822962,0.11062518,0.7219627,0.43303403,0.31785923,0.56448674,0.43602538,0.53805506,0.5807961,0.28109008,0.3178651,0.5166954,0.4488533,0.4708577,0.43715745,0.5306413,0.4830059,0.5102539,0.458209,0.5637222,0.43059117,0.56367195,0,site3_351.png
site3_351.png_X0_Y256,0.063583046,0.19277908,0.3866567,0.0929327,0.7261942,0.51036084,0.34317768,0.5026774,0.36482576,0.7007926,0.5814824,0.41394576,0.40633348,0.51672506,0.45055115,0.46758386,0.4916399,0.56950796,0.4664405,0.5317214,0.59039354,0.48497897,0.4723614,0.6239523,0,site3_351.png
site3_351.png_X256_Y256,0.3874125,0.27270734,0.3821823,0.120655656,0.470346,0.45355666,0.23958945,0.6643738,0.45957273,0.51822025,0.5693911,0.21086292,0.17176673,0.4945543,0.5403942,0.3476367,0.47452432,0.549381,0.51007676,0.48581812,0.40792874,0.6661252,0.5578929,0.40765786,1,site3_351.png
site3_352.png_X0_Y0,0.6508527,0.29050577,0.41890597,0.023533642,0.38424522,0.4941316,0.24342695,0.88844097,0.43361315,0.43740225,0.5600531,0.33283606,0.19972703,0.55315316,0.5372597,0.43000346,0.47457373,0.59563637,0.4928399,0.58180404,0.32891154,0.45093584,0.50698745,0.40821895,1,site3_352.png
site3_352.png_X256_Y0,0.65317595,0.3087861,0.41763467,0.123429984,0.508158,0.5040487,0.16548264,0.8955696,0.49321052,0.4916857,0.4992873,0.2923013,0.26974666,0.4173974,0.42290062,0.4220874,0.4581207,0.5605356,0.6061051,0.27491978,0.5236159,0.5806713,0.54289836,0.25891817,1,site3_352.png
site3_352.png_X0_Y256,0.5025553,0.4672433,0.27576312,0.18764246,0.4304958,0.512826,0.2638967,0.7005722,0.39600313,0.35699236,0.5945881,0.17808352,0.21132284,0.5870139,0.4404655,0.2361247,0.46255994,0.6091163,0.38465607,0.41734487,0.51330227,0.52011764,0.6916286,0.34908664,1,site3_352.png
site3_352.png_X256_Y256,0.44468063,0.63576525,0.1569786,0.21649437,0.32104337,0.5452092,0.265028,0.80789876,0.4041906,0.45915383,0.6766017,0.41559783,0.49186215,0.8044386,0.3790413,0.5257169,0.49490455,0.63037395,0.3021881,0.22591789,0.53933644,0.29085374,0.8688634,0.4164138,2,site3_352.png
site3_353.png_X0_Y0,0.54917896,0.20304427,0.4656281,0.07304892,0.49310213,0.46341798,0.24660185,0.69958305,0.58750623,0.40389127,0.4784947,0.31741592,0.17806447,0.5280932,0.57655114,0.41780552,0.52001214,0.5490648,0.47423664,0.48415616,0.62540615,0.5852723,0.46598077,0.22730052,1,site3_353.png
site3_353.png_X256_Y0,0.47125202,0.2708927,0.39412007,0.13383707,0.466344,0.37690586,0.22560504,0.7201234,0.614148,0.39236557,0.4857052,0.1648121,0.087480456,0.5433685,0.47782746,0.41938153,0.5527347,0.53998715,0.50682724,0.48555425,0.52356523,0.6448837,0.42261493,0.27655488,1,site3_353.png
site3_353.png_X0_Y256,0.54941195,0.3657755,0.42195037,0.20540175,0.43082845,0.46740928,0.27889666,0.64950866,0.46407446,0.29095152,0.5309349,0.23606306,0.21055047,0.49032456,0.46864006,0.4005314,0.5173975,0.5877675,0.41666096,0.37719852,0.5228655,0.6322464,0.6492984,0.14587077,1,site3_353.png
site3_353.png_X256_Y256,0.4152661,0.15697466,0.46984714,0.19237901,0.4872051,0.44492698,0.27705,0.5094035,0.5399008,0.36561012,0.34410995,0.25243732,0.24459338,0.42976758,0.5689422,0.6309607,0.71925616,0.6246705,0.44005162,0.39543277,0.7152655,0.5710893,0.43591118,0.22747639,1,site3_353.png
site3_354.png_X0_Y0,0.1746491,0.22081485,0.40068543,0.2268918,0.5903374,0.3418826,0.26329434,0.50094527,0.67407334,0.4042861,0.39357165,0.2634048,0.10225505,0.620871,0.36268368,0.57111925,0.49041742,0.48523906,0.47603068,0.36648813,0.64760065,0.6144624,0.45239162,0.4079659,0,site3_354.png
site3_354.png_X256_Y0,0.24171007,0.22343399,0.43918312,0.26436657,0.6369176,0.3564512,0.33458993,0.5079292,0.5307894,0.36277735,0.42396516,0.29382694,0.30141193,0.45581257,0.4960485,0.53547853,0.48975104,0.5023583,0.47008348,0.33941182,0.58206046,0.6270928,0.52715635,0.35150194,1,site3_354.png
site3_354.png_X0_Y256,0.13009658,0.21639445,0.39264837,0.16462514,0.6903272,0.4146653,0.30629677,0.5660507,0.42478782,0.5717967,0.5475903,0.3449538,0.28637856,0.5681911,0.41660035,0.50291175,0.52025557,0.50466996,0.43572494,0.498815,0.5832732,0.520851,0.40700948,0.4708233,0,site3_354.png
site3_354.png_X256_Y256,0.09999037,0.19193327,0.40771723,0.19500196,0.7616694,0.4156325,0.36575687,0.61036146,0.34580052,0.678405,0.5035935,0.41301996,0.45849195,0.5955759,0.49489328,0.42799842,0.52358246,0.49449056,0.52344704,0.4421197,0.5896766,0.43063763,0.482745,0.4896029,0,site3_354.png
site3_358.png_X0_Y0,0.22959168,0.22939469,0.4240948,0.18992497,0.67746234,0.4521682,0.3937025,0.49308395,0.33179635,0.6384056,0.68706447,0.32257065,0.38556412,0.44951183,0.6754511,0.4151534,0.49720082,0.5929415,0.50222963,0.45214355,0.63161236,0.5796565,0.46938044,0.3402195,0,site3_358.png
site3_358.png_X256_Y0,0.08015612,0.30917808,0.38416243,0.111581385,0.6381789,0.52888155,0.37755692,0.5183753,0.19260657,0.7767304,0.7101399,0.4534731,0.4762716,0.63793737,0.45549777,0.42016047,0.4884674,0.6115482,0.45611933,0.540647,0.57462263,0.39614064,0.46157628,0.52458084,0,site3_358.png
site3_358.png_X0_Y256,0.06961052,0.21670163,0.39948103,0.21300128,0.6340227,0.40121767,0.27994132,0.530565,0.24682282,0.66822636,0.60710466,0.47629467,0.3295051,0.46996745,0.5236788,0.47204962,0.53133315,0.4758527,0.5263565,0.4699976,0.598196,0.4770971,0.5573164,0.55837315,0,site3_358.png
site3_358.png_X256_Y256,0.053851753,0.20685321,0.39146596,0.1532788,0.68792313,0.5040891,0.29864076,0.5159186,0.28942505,0.74888873,0.5808718,0.48833907,0.4680652,0.538369,0.4512929,0.4289331,0.46636438,0.49782795,0.5468529,0.4879699,0.549286,0.47404593,0.48687288,0.45018864,0,site3_358.png
site3_359.png_X0_Y0,0.46860135,0.2062845,0.4617118,0.10901928,0.69322765,0.47508767,0.33788615,0.7037042,0.32941708,0.60505164,0.7245553,0.26631182,0.32318062,0.3680089,0.6913036,0.46925002,0.3463338,0.6284157,0.5452768,0.4482176,0.4145148,0.6021899,0.5323921,0.36088794,1,site3_359.png
site3_359.png_X256_Y0,0.058954224,0.22029856,0.38074222,0.15810275,0.7159407,0.5065918,0.3003719,0.48389107,0.2681731,0.5329506,0.6716099,0.39054942,0.5319419,0.54310584,0.39234555,0.49264178,0.41874856,0.43170524,0.5356186,0.5847649,0.41717973,0.4180329,0.49540776,0.56914365,0,site3_359.png
site3_359.png_X0_Y256,0.038304254,0.24278297,0.359473,0.12014449,0.7405015,0.4595818,0.38171542,0.6147878,0.22972482,0.84106624,0.57640886,0.52279073,0.52353966,0.6672794,0.4886052,0.3898089,0.48602092,0.647038,0.46703407,0.45574403,0.41679877,0.5539103,0.39928773,0.40579236,0,site3_359.png
site3_359.png_X256_Y256,0.08150926,0.19291535,0.39967135,0.110039055,0.78529245,0.454087,0.3570007,0.62834626,0.23737536,0.6399427,0.6640295,0.4776998,0.44987097,0.5531971,0.4685776,0.50610644,0.5488363,0.50972265,0.5565542,0.5581255,0.5198559,0.4425443,0.47258958,0.5455376,0,site3_359.png
site3_360.png_X0_Y0,0.04569049,0.22848986,0.38108155,0.082785755,0.7970615,0.5053243,0.37896362,0.60719573,0.20539966,0.8065211,0.55554265,0.5005812,0.49978969,0.6348253,0.49217793,0.44680613,0.50894487,0.5615031,0.48329124,0.5049086,0.50728744,0.5710186,0.55134296,0.44425112,0,site3_360.png
site3_360.png_X256_Y0,0.18961397,0.19678524,0.40011057,0.1566162,0.61400014,0.41763973,0.29885375,0.57347745,0.49430498,0.58744925,0.7156466,0.2762122,0.17628238,0.39914674,0.41909513,0.47948778,0.46925417,0.49193317,0.532033,0.5713718,0.51207113,0.62826544,0.42906994,0.4573542,0,site3_360.png
site3_360.png_X0_Y256,0.04815641,0.2664278,0.37524062,0.13803355,0.71807337,0.5029942,0.3580912,0.5778764,0.12063545,0.86491597,0.5512139,0.52656245,0.538038,0.57443476,0.46548197,0.3983878,0.48039025,0.61745894,0.51025736,0.48943666,0.5515769,0.47398782,0.4943266,0.41907644,0,site3_360.png
site3_360.png_X256_Y256,0.1311575,0.21706384,0.38730222,0.18148758,0.6653944,0.47793728,0.32247457,0.4736231,0.54729456,0.54051715,0.5522961,0.20951782,0.3176276,0.45933813,0.43385124,0.45054337,0.35115182,0.4671717,0.44112873,0.43889537,0.56622356,0.56506526,0.504847,0.55176336,0,site3_360.png
site3_361.png_X0_Y0,0.59515095,0.17111045,0.56901634,0.19834384,0.62506944,0.47766402,0.33597317,0.5206316,0.4161184,0.28775302,0.6219368,0.3209559,0.3882956,0.2573856,0.5050749,0.56378716,0.28433442,0.39062533,0.621943,0.4376751,0.49376374,0.4523967,0.5295258,0.38382834,1,site3_361.png
site3_361.png_X256_Y0,0.72219044,0.30171123,0.44102973,0.047533125,0.41126186,0.5828537,0.31562898,0.56383693,0.49124184,0.3379113,0.5709857,0.31054503,0.20357107,0.60400367,0.45802867,0.31877875,0.4134294,0.6190176,0.5174348,0.5007568,0.43784025,0.4341247,0.5928987,0.3669781,1,site3_361.png
site3_361.png_X0_Y256,0.47446874,0.20674035,0.4615702,0.08460474,0.5931205,0.42211846,0.326828,0.66281205,0.5547548,0.38380623,0.5584339,0.2478281,0.14724022,0.39540762,0.4485505,0.4129971,0.33261564,0.54639804,0.53843164,0.5003193,0.37362897,0.44721842,0.46089882,0.34861845,1,site3_361.png
site3_361.png_X256_Y256,0.41044542,0.644318,0.24902636,0.48695603,0.60344696,0.5252809,0.21594436,0.4718147,0.21142407,0.38546786,0.5239598,0.46134406,0.18079016,0.6741737,0.3211477,0.42158484,0.46501878,0.60099655,0.5504847,0.2639969,0.38100398,0.304188,0.9987025,0.5745269,2,site3_361.png
site3_383.png_X0_Y0,0.10498057,0.24869442,0.39763317,0.23185833,0.5954544,0.40789422,0.27892217,0.50256,0.2639485,0.7340848,0.5823306,0.4239076,0.36172435,0.5082307,0.55672264,0.4679107,0.47734874,0.53666186,0.5896321,0.47314847,0.51254153,0.5303462,0.45109293,0.40637276,0,site3_383.png
site3_383.png_X256_Y0,0.11741687,0.24063717,0.37441486,0.12682682,0.73208666,0.44947818,0.46674374,0.6671139,0.26160514,0.89789605,0.5597378,0.52002203,0.56128895,0.6744669,0.57313764,0.26146877,0.4967302,0.631436,0.55763745,0.4265378,0.4268843,0.6087047,0.42547172,0.3067259,0,site3_383.png
site3_383.png_X0_Y256,0.070260465,0.21044397,0.39960387,0.09635994,0.72495055,0.4897086,0.38301396,0.49281535,0.20968913,0.7547703,0.68480027,0.5971574,0.4597484,0.48260218,0.38733283,0.44632187,0.70123935,0.54734755,0.47930136,0.59111404,0.6155859,0.459703,0.47522247,0.47412828,0,site3_383.png
site3_383.png_X256_Y256,0.5987262,0.33726522,0.36924392,0.054154098,0.31149554,0.55810726,0.4033528,0.7436173,0.36736107,0.3493922,0.7053067,0.41279608,0.40526947,0.8028403,0.59746456,0.4377494,0.49030632,0.717123,0.20742545,0.5367969,0.41462007,0.42654452,0.6892856,0.37900686,1,site3_383.png
site3_384.png_X0_Y0,0.43390408,0.22841439,0.52017665,0.22520004,0.6676241,0.41965753,0.34554183,0.5700963,0.5176127,0.17624989,0.4628892,0.29411352,0.23707595,0.32902434,0.6423898,0.63815427,0.2691481,0.44774008,0.42027766,0.29628193,0.5035356,0.66637105,0.5067093,0.28397492,1,site3_384.png
site3_384.png_X256_Y0,0.0738572,0.22006607,0.36921388,0.13806845,0.7171417,0.34841666,0.3095717,0.5776088,0.5288708,0.5283818,0.3687035,0.32058623,0.31864408,0.66613185,0.35415637,0.5122027,0.4721644,0.65945315,0.41987187,0.36465806,0.5863001,0.5678949,0.28811908,0.41670856,0,site3_384.png
site3_384.png_X0_Y256,0.3937809,0.17059025,0.45744875,0.0813705,0.5420362,0.42214304,0.24967645,0.6933889,0.43399638,0.44348484,0.53782064,0.29230052,0.15724456,0.5233112,0.52382654,0.4675295,0.4644229,0.4470267,0.54521674,0.53213984,0.41570154,0.4578806,0.39930403,0.34463257,1,site3_384.png
site3_384.png_X256_Y256,0.07017897,0.20692325,0.3786385,0.11940685,0.75417346,0.33091775,0.3303281,0.6205163,0.5023377,0.5634871,0.33473128,0.30920723,0.4200828,0.64685667,0.35850048,0.4881177,0.49652836,0.6899988,0.436708,0.3097013,0.6301837,0.4828684,0.35852763,0.5031657,0,site3_384.png
site3_385.png_X0_Y0,0.18849191,0.21825103,0.3837518,0.08900532,0.7146183,0.4545594,0.3384853,0.5955236,0.5194812,0.52817094,0.5807832,0.2634135,0.25633067,0.4732598,0.4096062,0.50398576,0.45621303,0.5799365,0.45388812,0.5846895,0.45072538,0.6335569,0.41259766,0.44756034,0,site3_385.png
site3_385.png_X256_Y0,0.041691124,0.26436955,0.37110102,0.153853,0.7619014,0.3891265,0.35472623,0.6690095,0.19416493,0.77018327,0.5261836,0.54705364,0.38602746,0.6392932,0.4947457,0.465646,0.498425,0.5606323,0.5253055,0.42103007,0.5239494,0.56549275,0.50231314,0.42254546,0,site3_385.png
